time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
19.171093,0.000000,1419.723511,0.000000,244.474777
19.176090,0.000000,1421.190552,0.000000,244.603043
19.181087,0.000000,1422.169067,0.000000,244.688751
19.186085,0.000000,1423.637451,0.000000,244.817505
19.191082,0.000000,1424.616821,0.000000,244.903214
19.196079,0.000000,1426.086426,0.000000,245.031891
19.201077,0.000000,1427.066650,0.000000,245.117966
19.206074,0.000000,1428.537598,0.000000,245.246918
19.211071,0.000000,1429.518677,0.000000,245.332840
19.216068,0.000000,1430.990967,0.000000,245.461838
19.221066,0.000000,1431.972900,0.000000,245.547913
19.226063,0.000000,1433.446411,0.000000,245.677704
19.231060,0.000000,1434.429199,0.000000,245.764023
19.236057,0.000000,1435.904053,0.000000,245.893433
19.241055,0.000000,1436.887695,0.000000,245.979553
19.246052,0.000000,1438.363892,0.000000,246.108826
19.251049,0.000000,1439.348389,0.000000,246.194992
19.256046,0.000000,1440.825806,0.000000,246.324585
19.261044,0.000000,1441.811157,0.000000,246.411133
19.266041,0.000000,1443.289917,0.000000,246.541321
19.271038,0.000000,1444.276123,0.000000,246.628204
19.276035,0.000000,1445.756104,0.000000,246.758392
19.281033,0.000000,1446.743286,0.000000,246.844955
19.286030,0.000000,1448.224609,0.000000,246.974854
19.291027,0.000000,1449.212524,0.000000,247.061600
19.296024,0.000000,1450.695190,0.000000,247.192032
19.301022,0.000000,1451.684082,0.000000,247.279205
19.306019,0.000000,1453.167969,0.000000,247.410049
19.311016,0.000000,1454.157715,0.000000,247.497589
19.316013,0.000000,1455.642944,0.000000,247.629425
19.321011,0.000000,1456.633545,0.000000,247.717407
19.326008,0.000000,1458.120117,0.000000,247.849045
19.331005,0.000000,1459.111572,0.000000,247.936615
19.336002,0.000000,1460.599487,0.000000,248.068893
19.341000,0.000000,1461.591797,0.000000,248.157349
19.345997,0.000000,1463.081055,0.000000,248.289856
19.350994,0.000000,1464.074341,0.000000,248.378143
19.355991,0.000000,1465.564819,0.000000,248.510696
19.360989,0.000000,1466.558960,0.000000,248.598969
19.365986,0.000000,1468.050781,0.000000,248.731033
19.370983,0.000000,1469.045776,0.000000,248.819122
19.375980,0.000000,1470.538940,0.000000,248.951889
19.380978,0.000000,1471.534912,0.000000,249.040604
19.385975,0.000000,1473.029419,0.000000,249.173676
19.390972,0.000000,1474.026123,0.000000,249.262421
19.395969,0.000000,1475.521973,0.000000,249.395966
19.400967,0.000000,1476.519653,0.000000,249.485092
19.405964,0.000000,1478.016846,0.000000,249.618561
19.410961,0.000000,1479.015381,0.000000,249.707657
19.415958,0.000000,1480.513916,0.000000,249.841415
19.420956,0.000000,1481.513306,0.000000,249.930481
19.425953,0.000000,1483.013184,0.000000,250.063828
19.430950,0.000000,1484.013550,0.000000,250.152603
19.435947,0.000000,1485.514771,0.000000,250.286087
19.440945,0.000000,1486.515991,0.000000,250.375336
19.445942,0.000000,1488.018555,0.000000,250.509354
19.450939,0.000000,1489.020630,0.000000,250.598755
19.455936,0.000000,1490.524536,0.000000,250.733002
19.460934,0.000000,1491.527588,0.000000,250.822845
19.465931,0.000000,1493.032715,0.000000,250.957291
19.470928,0.000000,1494.036621,0.000000,251.047073
19.475925,0.000000,1495.543213,0.000000,251.181808
19.480923,0.000000,1496.547974,0.000000,251.271744
19.485920,0.000000,1498.055908,0.000000,251.406815
19.490917,0.000000,1499.061646,0.000000,251.497223
19.495914,0.000000,1500.570923,0.000000,251.632675
19.500912,0.000000,1501.577515,0.000000,251.722809
19.505909,0.000000,1503.088135,0.000000,251.858093
19.510906,0.000000,1504.095581,0.000000,251.948502
19.515903,0.000000,1505.607544,0.000000,252.083893
19.520901,0.000000,1506.615967,0.000000,252.173965
19.525898,0.000000,1508.129272,0.000000,252.308975
19.530895,0.000000,1509.138672,0.000000,252.398956
19.535892,0.000000,1510.653320,0.000000,252.534424
19.540890,0.000000,1511.663574,0.000000,252.624588
19.545887,0.000000,1513.179565,0.000000,252.759689
19.550884,0.000000,1514.190674,0.000000,252.849884
19.555882,0.000000,1515.708008,0.000000,252.985443
19.560879,0.000000,1516.720093,0.000000,253.075958
19.565876,0.000000,1518.238770,0.000000,253.211899
19.570873,0.000000,1519.251709,0.000000,253.302658
19.575871,0.000000,1520.771851,0.000000,253.439117
19.580868,0.000000,1521.785645,0.000000,253.530258
19.585865,0.000000,1523.307129,0.000000,253.667160
19.590862,0.000000,1524.321899,0.000000,253.758484
19.595860,0.000000,1525.844727,0.000000,253.895584
19.600857,0.000000,1526.860474,0.000000,253.987061
19.605854,0.000000,1528.384644,0.000000,254.124420
19.610851,0.000000,1529.401245,0.000000,254.216049
19.615849,0.000000,1530.926880,0.000000,254.353104
19.620846,0.000000,1531.944336,0.000000,254.444412
19.625843,0.000000,1533.471313,0.000000,254.581604
19.630840,0.000000,1534.489746,0.000000,254.673508
19.635838,0.000000,1536.018066,0.000000,254.811279
19.640835,0.000000,1537.037476,0.000000,254.903564
19.645832,0.000000,1538.567139,0.000000,255.041962
19.650829,0.000000,1539.587402,0.000000,255.134171
19.655827,0.000000,1541.118530,0.000000,255.272293
19.660824,0.000000,1542.139648,0.000000,255.364426
19.665821,0.000000,1543.672119,0.000000,255.502899
19.670818,0.000000,1544.694214,0.000000,255.595078
19.675816,0.000000,1546.228027,0.000000,255.733185
19.680813,0.000000,1547.251099,0.000000,255.825287
19.685810,0.000000,1548.786255,0.000000,255.963806
19.690807,0.000000,1549.810181,0.000000,256.056122
19.695805,0.000000,1551.346802,0.000000,256.195007
19.700802,0.000000,1552.371582,0.000000,256.287598
19.705799,0.000000,1553.909668,0.000000,256.426910
19.710796,0.000000,1554.935425,0.000000,256.520020
19.715794,0.000000,1556.474854,0.000000,256.659515
19.720791,0.000000,1557.501587,0.000000,256.752441
19.725788,0.000000,1559.042358,0.000000,256.891998
19.730785,0.000000,1560.070068,0.000000,256.985107
19.735783,0.000000,1561.612183,0.000000,257.124573
19.740780,0.000000,1562.640747,0.000000,257.217743
19.745777,0.000000,1564.184326,0.000000,257.357666
19.750774,0.000000,1565.213867,0.000000,257.450775
19.755772,0.000000,1566.758911,0.000000,257.590790
19.760769,0.000000,1567.789307,0.000000,257.683838
19.765766,0.000000,1569.335693,0.000000,257.823761
19.770763,0.000000,1570.367065,0.000000,257.916992
19.775761,0.000000,1571.914795,0.000000,258.056946
19.780758,0.000000,1572.947144,0.000000,258.150360
19.785755,0.000000,1574.496338,0.000000,258.290985
19.790752,0.000000,1575.529663,0.000000,258.384705
19.795750,0.000000,1577.080200,0.000000,258.525360
19.800747,0.000000,1578.114380,0.000000,258.619263
19.805744,0.000000,1579.666382,0.000000,258.760345
19.810741,0.000000,1580.701538,0.000000,258.854523
19.815739,0.000000,1582.255005,0.000000,258.995392
19.820736,0.000000,1583.291016,0.000000,259.089050
19.825733,0.000000,1584.845825,0.000000,259.229797
19.830730,0.000000,1585.882813,0.000000,259.323486
19.835728,0.000000,1587.439087,0.000000,259.464539
19.840725,0.000000,1588.477051,0.000000,259.558807
19.845722,0.000000,1590.034668,0.000000,259.700989
19.850719,0.000000,1591.073608,0.000000,259.795715
19.855717,0.000000,1592.632568,0.000000,259.938110
19.860714,0.000000,1593.672485,0.000000,260.033142
19.865711,0.000000,1595.232910,0.000000,260.175781
19.870708,0.000000,1596.273682,0.000000,260.270966
19.875706,0.000000,1597.835571,0.000000,260.413361
19.880703,0.000000,1598.877319,0.000000,260.508118
19.885700,0.000000,1600.440674,0.000000,260.650208
19.890697,0.000000,1601.483276,0.000000,260.744781
19.895695,0.000000,1603.048096,0.000000,260.886841
19.900692,0.000000,1604.091675,0.000000,260.981689
19.905689,0.000000,1605.657837,0.000000,261.123901
19.910686,0.000000,1606.702393,0.000000,261.218658
19.915684,0.000000,1608.270020,0.000000,261.360931
19.920681,0.000000,1609.315552,0.000000,261.455658
19.925678,0.000000,1610.884521,0.000000,261.597809
19.930676,0.000000,1611.931030,0.000000,261.692841
19.935673,0.000000,1613.501465,0.000000,261.835480
19.940670,0.000000,1614.548950,0.000000,261.930481
19.945667,0.000000,1616.120728,0.000000,262.072815
19.950665,0.000000,1617.169189,0.000000,262.167877
19.955662,0.000000,1618.742432,0.000000,262.310638
19.960659,0.000000,1619.791748,0.000000,262.406097
19.965656,0.000000,1621.366455,0.000000,262.548828
19.970654,0.000000,1622.416748,0.000000,262.643921
19.975651,0.000000,1623.992920,0.000000,262.786469
19.980648,0.000000,1625.044067,0.000000,262.881622
19.985645,0.000000,1626.621704,0.000000,263.024506
19.990643,0.000000,1627.673828,0.000000,263.119781
19.995640,0.000000,1629.252930,0.000000,263.262299
20.000637,0.000000,1630.306030,0.000000,263.357452
20.005634,0.000000,1631.886475,0.000000,263.500519
20.010632,0.000000,1632.940552,0.000000,263.596191
20.015629,0.000000,1634.522461,0.000000,263.739685
20.020626,0.000000,1635.577515,0.000000,263.835266
20.025623,0.000000,1637.160767,0.000000,263.978546
20.030621,0.000000,1638.216797,0.000000,264.073853
20.035618,0.000000,1639.801514,0.000000,264.216553
20.040615,0.000000,1640.858521,0.000000,264.311829
20.045612,0.000000,1642.444580,0.000000,264.454926
20.050610,0.000000,1643.502563,0.000000,264.550293
20.055607,0.000000,1645.090088,0.000000,264.693237
20.060604,0.000000,1646.149048,0.000000,264.788361
20.065601,0.000000,1647.738037,0.000000,264.930969
20.070599,0.000000,1648.797852,0.000000,265.026306
20.075596,0.000000,1650.388306,0.000000,265.169281
20.080593,0.000000,1651.449097,0.000000,265.264740
20.085590,0.000000,1653.041016,0.000000,265.407990
20.090588,0.000000,1654.102661,0.000000,265.503662
20.095585,0.000000,1655.696045,0.000000,265.647247
20.100582,0.000000,1656.758667,0.000000,265.742889
20.105579,0.000000,1658.353394,0.000000,265.886383
20.110577,0.000000,1659.416992,0.000000,265.981873
20.115574,0.000000,1661.013184,0.000000,266.124603
20.120571,0.000000,1662.077759,0.000000,266.219788
20.125568,0.000000,1663.675415,0.000000,266.362518
20.130566,0.000000,1664.740967,0.000000,266.457550
20.135563,0.000000,1666.339966,0.000000,266.600037
20.140560,0.000000,1667.406494,0.000000,266.695129
20.145557,0.000000,1669.006958,0.000000,266.837830
20.150555,0.000000,1670.074463,0.000000,266.933075
20.155552,0.000000,1671.676270,0.000000,267.076141
20.160549,0.000000,1672.744751,0.000000,267.171600
20.165546,0.000000,1674.348022,0.000000,267.314972
20.170544,0.000000,1675.417358,0.000000,267.410461
20.175541,0.000000,1677.022095,0.000000,267.553619
20.180538,0.000000,1678.092407,0.000000,267.649231
20.185535,0.000000,1679.698608,0.000000,267.792755
20.190533,0.000000,1680.769897,0.000000,267.888306
20.195530,0.000000,1682.377563,0.000000,268.031647
20.200527,0.000000,1683.449707,0.000000,268.127228
20.205524,0.000000,1685.058838,0.000000,268.270508
20.210522,0.000000,1686.131958,0.000000,268.365936
20.215519,0.000000,1687.742432,0.000000,268.509064
20.220516,0.000000,1688.816528,0.000000,268.604584
20.225513,0.000000,1690.428467,0.000000,268.747803
20.230511,0.000000,1691.503540,0.000000,268.843140
20.235508,0.000000,1693.116943,0.000000,268.985779
20.240505,0.000000,1694.192993,0.000000,269.080933
20.245502,0.000000,1695.807739,0.000000,269.223755
20.250500,0.000000,1696.884766,0.000000,269.318970
20.255497,0.000000,1698.500977,0.000000,269.462189
20.260494,0.000000,1699.578979,0.000000,269.557587
20.265491,0.000000,1701.196533,0.000000,269.700317
20.270489,0.000000,1702.275513,0.000000,269.795624
20.275486,0.000000,1703.894531,0.000000,269.938507
20.280483,0.000000,1704.974365,0.000000,270.033783
20.285480,0.000000,1706.594849,0.000000,270.176788
20.290478,0.000000,1707.675659,0.000000,270.272400
20.295475,0.000000,1709.297607,0.000000,270.415741
20.300472,0.000000,1710.379272,0.000000,270.511108
20.305470,0.000000,1712.002686,0.000000,270.654205
20.310467,0.000000,1713.085327,0.000000,270.749847
20.315464,0.000000,1714.710205,0.000000,270.893250
20.320461,0.000000,1715.793823,0.000000,270.988892
20.325459,0.000000,1717.420044,0.000000,271.132324
20.330456,0.000000,1718.504639,0.000000,271.227966
20.335453,0.000000,1720.132324,0.000000,271.371368
20.340450,0.000000,1721.217896,0.000000,271.467133
20.345448,0.000000,1722.847046,0.000000,271.610931
20.350445,0.000000,1723.933594,0.000000,271.707001
20.355442,0.000000,1725.564087,0.000000,271.851044
20.360439,0.000000,1726.651611,0.000000,271.946991
20.365437,0.000000,1728.283569,0.000000,272.090912
20.370434,0.000000,1729.372070,0.000000,272.187012
20.375431,0.000000,1731.005493,0.000000,272.331146
20.380428,0.000000,1732.094971,0.000000,272.427032
20.385426,0.000000,1733.729736,0.000000,272.570862
20.390423,0.000000,1734.820190,0.000000,272.666748
20.395420,0.000000,1736.456421,0.000000,272.809753
20.400417,0.000000,1737.547729,0.000000,272.905090
20.405415,0.000000,1739.185425,0.000000,273.048431
20.410412,0.000000,1740.277710,0.000000,273.144073
20.415409,0.000000,1741.916870,0.000000,273.287415
20.420406,0.000000,1743.010132,0.000000,273.382996
20.425404,0.000000,1744.650757,0.000000,273.526520
20.430401,0.000000,1745.744873,0.000000,273.622101
20.435398,0.000000,1747.386963,0.000000,273.765533
20.440395,0.000000,1748.482056,0.000000,273.860992
20.445393,0.000000,1750.125610,0.000000,274.004364
20.450390,0.000000,1751.221680,0.000000,274.099823
20.455387,0.000000,1752.866577,0.000000,274.242950
20.460384,0.000000,1753.963623,0.000000,274.338440
20.465382,0.000000,1755.609985,0.000000,274.481415
20.470379,0.000000,1756.708008,0.000000,274.576660
20.475376,0.000000,1758.355713,0.000000,274.719269
20.480373,0.000000,1759.454712,0.000000,274.814514
20.485371,0.000000,1761.103882,0.000000,274.957764
20.490368,0.000000,1762.203857,0.000000,275.053314
20.495365,0.000000,1763.854370,0.000000,275.196564
20.500362,0.000000,1764.955322,0.000000,275.292084
20.505360,0.000000,1766.607300,0.000000,275.435181
20.510357,0.000000,1767.709229,0.000000,275.530396
20.515354,0.000000,1769.362671,0.000000,275.673157
20.520351,0.000000,1770.465454,0.000000,275.768402
20.525349,0.000000,1772.120361,0.000000,275.911377
20.530346,0.000000,1773.224121,0.000000,276.006531
20.535343,0.000000,1774.880493,0.000000,276.149292
20.540340,0.000000,1775.985107,0.000000,276.244354
20.545338,0.000000,1777.642944,0.000000,276.387146
20.550335,0.000000,1778.748535,0.000000,276.482361
20.555332,0.000000,1780.407715,0.000000,276.625244
20.560329,0.000000,1781.514282,0.000000,276.720306
20.565327,0.000000,1783.174927,0.000000,276.862854
20.570324,0.000000,1784.282471,0.000000,276.958252
20.575321,0.000000,1785.944458,0.000000,277.101257
20.580318,0.000000,1787.052979,0.000000,277.196655
20.585316,0.000000,1788.716431,0.000000,277.339935
20.590313,0.000000,1789.825928,0.000000,277.435547
20.595310,0.000000,1791.490845,0.000000,277.579132
20.600307,0.000000,1792.601318,0.000000,277.675140
20.605305,0.000000,1794.267578,0.000000,277.819031
20.610302,0.000000,1795.379028,0.000000,277.914886
20.615299,0.000000,1797.046753,0.000000,278.058502
20.620296,0.000000,1798.159058,0.000000,278.154266
20.625294,0.000000,1799.828247,0.000000,278.297791
20.630291,0.000000,1800.941528,0.000000,278.393524
20.635288,0.000000,1802.612183,0.000000,278.536957
20.640285,0.000000,1803.726440,0.000000,278.632721
20.645283,0.000000,1805.398560,0.000000,278.776825
20.650280,0.000000,1806.513672,0.000000,278.872589
20.655277,0.000000,1808.187256,0.000000,279.016266
20.660275,0.000000,1809.303345,0.000000,279.111816
20.665272,0.000000,1810.978394,0.000000,279.255127
20.670269,0.000000,1812.095459,0.000000,279.350800
20.675266,0.000000,1813.771851,0.000000,279.494232
20.680264,0.000000,1814.889893,0.000000,279.589966
20.685261,0.000000,1816.567749,0.000000,279.733398
20.690258,0.000000,1817.686768,0.000000,279.828918
20.695255,0.000000,1819.365967,0.000000,279.972137
20.700253,0.000000,1820.485962,0.000000,280.067566
20.705250,0.000000,1822.166626,0.000000,280.210297
20.710247,0.000000,1823.287598,0.000000,280.305359
20.715244,0.000000,1824.969727,0.000000,280.448181
20.720242,0.000000,1826.091675,0.000000,280.543610
20.725239,0.000000,1827.775146,0.000000,280.686981
20.730236,0.000000,1828.898071,0.000000,280.782288
20.735233,0.000000,1830.583008,0.000000,280.925629
20.740231,0.000000,1831.706787,0.000000,281.021301
20.745228,0.000000,1833.393188,0.000000,281.164764
20.750225,0.000000,1834.517944,0.000000,281.260223
20.755222,0.000000,1836.205811,0.000000,281.403625
20.760220,0.000000,1837.331543,0.000000,281.499451
20.765217,0.000000,1839.020874,0.000000,281.643158
20.770214,0.000000,1840.147461,0.000000,281.738953
20.775211,0.000000,1841.838257,0.000000,281.882690
20.780209,0.000000,1842.965820,0.000000,281.978668
20.785206,0.000000,1844.658081,0.000000,282.122498
20.790203,0.000000,1845.786621,0.000000,282.218231
20.795200,0.000000,1847.480225,0.000000,282.361572
20.800198,0.000000,1848.609741,0.000000,282.457092
20.805195,0.000000,1850.304810,0.000000,282.600464
20.810192,0.000000,1851.435303,0.000000,282.696289
20.815189,0.000000,1853.131714,0.000000,282.840302
20.820187,0.000000,1854.263184,0.000000,282.936371
20.825184,0.000000,1855.961060,0.000000,283.080688
20.830181,0.000000,1857.093506,0.000000,283.176575
20.835178,0.000000,1858.792847,0.000000,283.320190
20.840176,0.000000,1859.926270,0.000000,283.415924
20.845173,0.000000,1861.626953,0.000000,283.559296
20.850170,0.000000,1862.761353,0.000000,283.654846
20.855167,0.000000,1864.463501,0.000000,283.798370
20.860165,0.000000,1865.598877,0.000000,283.894165
20.865162,0.000000,1867.302490,0.000000,284.038086
20.870159,0.000000,1868.438721,0.000000,284.134277
20.875156,0.000000,1870.143799,0.000000,284.278625
20.880154,0.000000,1871.281006,0.000000,284.374573
20.885151,0.000000,1872.987549,0.000000,284.518677
20.890148,0.000000,1874.125732,0.000000,284.614807
20.895145,0.000000,1875.833740,0.000000,284.758942
20.900143,0.000000,1876.972778,0.000000,284.854950
20.905140,0.000000,1878.682251,0.000000,284.998627
20.910137,0.000000,1879.822266,0.000000,285.094452
20.915134,0.000000,1881.533203,0.000000,285.238220
20.920132,0.000000,1882.674194,0.000000,285.333923
20.925129,0.000000,1884.386475,0.000000,285.477692
20.930126,0.000000,1885.528442,0.000000,285.573639
20.935123,0.000000,1887.242188,0.000000,285.717438
20.940121,0.000000,1888.385132,0.000000,285.813080
20.945118,0.000000,1890.100342,0.000000,285.956879
20.950115,0.000000,1891.244263,0.000000,286.052734
20.955112,0.000000,1892.960815,0.000000,286.196228
20.960110,0.000000,1894.105713,0.000000,286.291504
20.965107,0.000000,1895.823730,0.000000,286.434113
20.970104,0.000000,1896.969604,0.000000,286.529480
20.975101,0.000000,1898.688965,0.000000,286.672821
20.980099,0.000000,1899.835815,0.000000,286.768524
20.985096,0.000000,1901.556641,0.000000,286.912140
20.990093,0.000000,1902.704468,0.000000,287.007843
20.995090,0.000000,1904.426758,0.000000,287.151276
21.000088,0.000000,1905.575439,0.000000,287.247009
21.005085,0.000000,1907.299194,0.000000,287.390442
21.010082,0.000000,1908.448853,0.000000,287.485992
21.015079,0.000000,1910.174072,0.000000,287.629181
21.020077,0.000000,1911.324707,0.000000,287.725037
21.025074,0.000000,1913.051392,0.000000,287.868591
21.030071,0.000000,1914.202881,0.000000,287.964386
21.035069,0.000000,1915.931030,0.000000,288.108307
21.040066,0.000000,1917.083496,0.000000,288.204163
21.045063,0.000000,1918.813110,0.000000,288.348206
21.050060,0.000000,1919.966553,0.000000,288.444366
21.055058,0.000000,1921.697510,0.000000,288.588409
21.060055,0.000000,1922.851929,0.000000,288.684509
21.065052,0.000000,1924.584351,0.000000,288.828461
21.070049,0.000000,1925.739746,0.000000,288.924438
21.075047,0.000000,1927.473633,0.000000,289.068359
21.080044,0.000000,1928.630005,0.000000,289.164246
21.085041,0.000000,1930.365234,0.000000,289.308044
21.090038,0.000000,1931.522583,0.000000,289.403717
21.095036,0.000000,1933.259277,0.000000,289.547333
21.100033,0.000000,1934.417603,0.000000,289.642975
21.105030,0.000000,1936.155762,0.000000,289.786407
21.110027,0.000000,1937.315063,0.000000,289.882080
21.115025,0.000000,1939.054565,0.000000,290.025513
21.120022,0.000000,1940.214844,0.000000,290.120972
21.125019,0.000000,1941.955811,0.000000,290.264404
21.130016,0.000000,1943.116943,0.000000,290.359924
21.135014,0.000000,1944.859375,0.000000,290.503021
21.140011,0.000000,1946.021484,0.000000,290.598663
21.145008,0.000000,1947.765381,0.000000,290.742462
21.150005,0.000000,1948.928467,0.000000,290.838531
21.155003,0.000000,1950.673828,0.000000,290.982819
21.160000,0.000000,1951.837769,0.000000,291.078979
21.164997,0.000000,1953.584595,0.000000,291.223083
21.169994,0.000000,1954.749512,0.000000,291.318817
21.174992,0.000000,1956.497803,0.000000,291.462189
21.179989,0.000000,1957.663696,0.000000,291.557770
21.184986,0.000000,1959.413330,0.000000,291.701202
21.189983,0.000000,1960.580200,0.000000,291.796967
21.194981,0.000000,1962.331299,0.000000,291.940674
21.199978,0.000000,1963.499146,0.000000,292.036194
21.204975,0.000000,1965.251709,0.000000,292.179260
21.209972,0.000000,1966.420532,0.000000,292.274658
21.214970,0.000000,1968.174438,0.000000,292.418182
21.219967,0.000000,1969.344238,0.000000,292.513885
21.224964,0.000000,1971.099609,0.000000,292.657349
21.229961,0.000000,1972.270386,0.000000,292.753113
21.234959,0.000000,1974.027100,0.000000,292.896393
21.239956,0.000000,1975.198853,0.000000,292.992157
21.244953,0.000000,1976.957031,0.000000,293.135742
21.249950,0.000000,1978.129761,0.000000,293.231567
21.254948,0.000000,1979.889404,0.000000,293.375244
21.259945,0.000000,1981.062988,0.000000,293.470947
21.264942,0.000000,1982.824097,0.000000,293.614655
21.269939,0.000000,1983.998657,0.000000,293.710510
21.274937,0.000000,1985.761230,0.000000,293.854401
21.279934,0.000000,1986.936768,0.000000,293.950623
21.284931,0.000000,1988.700806,0.000000,294.094574
21.289928,0.000000,1989.877197,0.000000,294.190521
21.294926,0.000000,1991.642700,0.000000,294.334320
21.299923,0.000000,1992.820068,0.000000,294.430145
21.304920,0.000000,1994.587036,0.000000,294.573822
21.309917,0.000000,1995.765381,0.000000,294.669586
21.314915,0.000000,1997.533691,0.000000,294.813660
21.319912,0.000000,1998.713013,0.000000,294.909790
21.324909,0.000000,2000.482788,0.000000,295.054199
21.329906,0.000000,2001.663086,0.000000,295.150146
21.334904,0.000000,2003.434326,0.000000,295.293854
21.339901,0.000000,2004.615601,0.000000,295.389587
21.344898,0.000000,2006.388184,0.000000,295.533630
21.349895,0.000000,2007.570435,0.000000,295.629669
21.354893,0.000000,2009.344482,0.000000,295.773651
21.359890,0.000000,2010.527710,0.000000,295.869843
21.364887,0.000000,2012.303223,0.000000,296.013885
21.369884,0.000000,2013.487427,0.000000,296.110046
21.374882,0.000000,2015.264282,0.000000,296.254272
21.379879,0.000000,2016.449463,0.000000,296.350372
21.384876,0.000000,2018.227783,0.000000,296.494720
21.389874,0.000000,2019.413940,0.000000,296.590729
21.394871,0.000000,2021.193726,0.000000,296.734497
21.399868,0.000000,2022.380737,0.000000,296.830475
0.005000,-1.000001,-1.000000,-0.000347,-0.000217
0.010000,-1.000004,-1.000002,-0.000962,-0.000621
0.015000,-1.000012,-1.000007,-0.001676,-0.001523
0.020000,-1.000023,-1.000014,-0.002631,-0.002288
0.025000,-1.000040,-1.000030,-0.003897,-0.003622
0.030000,-1.000064,-1.000046,-0.005670,-0.004985
0.035000,-1.000098,-1.000081,-0.007368,-0.007116
0.040000,-1.000138,-1.000110,-0.008245,-0.007918
0.045000,-1.000182,-1.000160,-0.009328,-0.009143
0.050000,-1.000233,-1.000197,-0.010622,-0.010298
0.055000,-1.000289,-1.000261,-0.011481,-0.011291
0.060000,-1.000348,-1.000307,-0.012186,-0.011904
0.065000,-1.000410,-1.000380,-0.012556,-0.012346
0.070000,-1.000473,-1.000429,-0.012661,-0.012495
0.075000,-1.000537,-1.000504,-0.012889,-0.012610
0.080000,-1.000603,-1.000555,-0.013555,-0.013036
0.085000,-1.000675,-1.000636,-0.014801,-0.014400
0.090000,-1.000752,-1.000694,-0.015736,-0.015309
0.095000,-1.000833,-1.000787,-0.016449,-0.016091
0.100000,-1.000917,-1.000852,-0.017099,-0.016531
0.105000,-1.001005,-1.000954,-0.017991,-0.017595
0.110000,-1.001098,-1.001024,-0.018870,-0.018256
0.115000,-1.001194,-1.001136,-0.019370,-0.019026
0.120000,-1.001291,-1.001212,-0.019459,-0.019088
0.125000,-1.001388,-1.001326,-0.019588,-0.019150
0.130000,-1.001487,-1.001403,-0.020134,-0.019449
0.135000,-1.001590,-1.001521,-0.020761,-0.020140
0.140000,-1.001696,-1.001602,-0.021378,-0.020569
0.145000,-1.001804,-1.001728,-0.021880,-0.021321
0.150000,-1.001915,-1.001813,-0.022315,-0.021701
0.155000,-1.002027,-1.001944,-0.022235,-0.021753
0.160000,-1.002138,-1.002031,-0.022140,-0.021577
0.165000,-1.002249,-1.002160,-0.022150,-0.021633
0.170000,-1.002359,-1.002247,-0.022030,-0.021482
0.175000,-1.002469,-1.002376,-0.021831,-0.021325
0.180000,-1.002577,-1.002461,-0.021727,-0.021187
0.185000,-1.002686,-1.002588,-0.021938,-0.021445
0.190000,-1.002796,-1.002674,-0.021830,-0.021497
0.195000,-1.002903,-1.002802,-0.020916,-0.020467
0.200000,-1.003006,-1.002883,-0.020568,-0.020071
0.205000,-1.003108,-1.003003,-0.020548,-0.019963
0.210000,-1.003211,-1.003083,-0.020492,-0.020042
0.215000,-1.003312,-1.003202,-0.019946,-0.019436
0.220000,-1.003410,-1.003279,-0.019535,-0.019017
0.225000,-1.003507,-1.003393,-0.019262,-0.018707
0.230000,-1.003603,-1.003467,-0.019191,-0.018512
0.235000,-1.003700,-1.003579,-0.019381,-0.018623
0.240000,-1.003799,-1.003654,-0.019957,-0.019105
0.245000,-1.003899,-1.003770,-0.020089,-0.019442
0.250000,-1.003999,-1.003847,-0.019977,-0.019286
0.255000,-1.004098,-1.003963,-0.019603,-0.018955
0.260000,-1.004194,-1.004038,-0.018879,-0.018471
0.265000,-1.004287,-1.004147,-0.018355,-0.017770
0.270000,-1.004377,-1.004218,-0.017965,-0.017322
0.275000,-1.004466,-1.004321,-0.017714,-0.017014
0.280000,-1.004554,-1.004389,-0.017509,-0.016949
0.285000,-1.004641,-1.004490,-0.017205,-0.016522
0.290000,-1.004727,-1.004556,-0.017211,-0.016519
0.295000,-1.004812,-1.004655,-0.016905,-0.016347
0.300000,-1.004895,-1.004720,-0.016333,-0.016029
0.305000,-1.004974,-1.004814,-0.015527,-0.015037
0.310000,-1.005050,-1.004874,-0.014621,-0.014357
0.314999,-1.005118,-1.004956,-0.013198,-0.012602
0.319999,-1.005180,-1.005005,-0.011848,-0.011486
0.324999,-1.005237,-1.005072,-0.011107,-0.010495
0.329999,-1.005291,-1.005113,-0.010627,-0.009906
0.334999,-1.005343,-1.005172,-0.010407,-0.009676
0.339999,-1.005394,-1.005211,-0.009983,-0.009429
0.344999,-1.005442,-1.005266,-0.009297,-0.008639
0.349999,-1.005485,-1.005299,-0.008303,-0.007768
0.354999,-1.005524,-1.005343,-0.007278,-0.006532
0.359999,-1.005557,-1.005369,-0.006314,-0.005722
0.364999,-1.005587,-1.005401,-0.005716,-0.004880
0.369999,-1.005614,-1.005421,-0.005214,-0.004385
0.374999,-1.005639,-1.005446,-0.004722,-0.003993
0.379999,-1.005661,-1.005462,-0.004283,-0.003601
0.384999,-1.005680,-1.005482,-0.003626,-0.002796
0.389999,-1.005697,-1.005493,-0.003255,-0.002457
0.394998,-1.005713,-1.005507,-0.003045,-0.002122
